Id,ActivityDateTime,Calories,Hour
2320127002,2016-03-28T14:00:00Z,55,14
2320127002,2016-03-28T15:00:00Z,55,15
2320127002,2016-03-28T16:00:00Z,55,16
2320127002,2016-03-28T17:00:00Z,56,17
2320127002,2016-03-28T18:00:00Z,55,18
2320127002,2016-03-28T19:00:00Z,55,19
2320127002,2016-03-28T20:00:00Z,55,20
2320127002,2016-03-28T21:00:00Z,55,21
2320127002,2016-03-28T22:00:00Z,55,22
2320127002,2016-03-28T23:00:00Z,55,23
2320127002,2016-03-29T00:00:00Z,55,0
2320127002,2016-03-29T01:00:00Z,55,1
2320127002,2016-03-29T02:00:00Z,55,2
2320127002,2016-03-29T03:00:00Z,55,3
2320127002,2016-03-29T04:00:00Z,55,4
2320127002,2016-03-29T05:00:00Z,55,5
2320127002,2016-03-29T06:00:00Z,55,6
2320127002,2016-03-29T07:00:00Z,55,7
2320127002,2016-03-29T08:00:00Z,55,8
2320127002,2016-03-29T09:00:00Z,55,9
2320127002,2016-03-29T10:00:00Z,55,10
2320127002,2016-03-29T11:00:00Z,55,11
2320127002,2016-03-29T12:00:00Z,55,12
2320127002,2016-03-29T13:00:00Z,55,13
2320127002,2016-03-29T14:00:00Z,55,14
2320127002,2016-03-29T15:00:00Z,55,15
2320127002,2016-03-29T16:00:00Z,55,16
2320127002,2016-03-29T17:00:00Z,55,17
2320127002,2016-03-29T18:00:00Z,55,18
2320127002,2016-03-29T19:00:00Z,55,19
2320127002,2016-03-29T20:00:00Z,55,20
2320127002,2016-03-29T21:00:00Z,55,21
2320127002,2016-03-29T22:00:00Z,55,22
2320127002,2016-03-29T23:00:00Z,55,23
2320127002,2016-03-30T00:00:00Z,55,0
2320127002,2016-03-30T01:00:00Z,55,1
2320127002,2016-03-30T02:00:00Z,55,2
2320127002,2016-03-30T03:00:00Z,55,3
2320127002,2016-03-30T04:00:00Z,55,4
2320127002,2016-03-30T05:00:00Z,55,5
2320127002,2016-03-30T06:00:00Z,55,6
2320127002,2016-03-30T07:00:00Z,55,7
2320127002,2016-03-30T08:00:00Z,55,8
2320127002,2016-03-30T09:00:00Z,55,9
2320127002,2016-03-30T10:00:00Z,55,10
2320127002,2016-03-30T11:00:00Z,55,11
2320127002,2016-03-30T12:00:00Z,55,12
2320127002,2016-03-30T13:00:00Z,55,13
2320127002,2016-03-30T14:00:00Z,55,14
2320127002,2016-03-30T15:00:00Z,55,15
2320127002,2016-03-30T16:00:00Z,55,16
2320127002,2016-03-30T17:00:00Z,55,17
2320127002,2016-03-30T18:00:00Z,55,18
2320127002,2016-03-30T19:00:00Z,55,19
2320127002,2016-03-30T20:00:00Z,55,20
2320127002,2016-03-30T21:00:00Z,55,21
2320127002,2016-03-30T22:00:00Z,55,22
2320127002,2016-03-30T23:00:00Z,55,23
2320127002,2016-03-31T00:00:00Z,55,0
2320127002,2016-03-31T01:00:00Z,55,1
2320127002,2016-03-31T02:00:00Z,55,2
2320127002,2016-03-31T03:00:00Z,55,3
2320127002,2016-03-31T04:00:00Z,55,4
2320127002,2016-03-31T05:00:00Z,55,5
2320127002,2016-03-31T06:00:00Z,55,6
2320127002,2016-03-31T07:00:00Z,55,7
2320127002,2016-03-31T08:00:00Z,55,8
2320127002,2016-03-31T09:00:00Z,55,9
2320127002,2016-03-31T10:00:00Z,55,10
2320127002,2016-03-31T11:00:00Z,55,11
2320127002,2016-03-31T12:00:00Z,55,12
2320127002,2016-03-31T13:00:00Z,55,13
2320127002,2016-03-31T14:00:00Z,55,14
2320127002,2016-03-31T15:00:00Z,55,15
2320127002,2016-03-31T16:00:00Z,55,16
2320127002,2016-03-31T17:00:00Z,55,17
2320127002,2016-03-31T18:00:00Z,55,18
2320127002,2016-03-31T19:00:00Z,55,19
2320127002,2016-03-31T20:00:00Z,55,20
2320127002,2016-03-31T21:00:00Z,55,21
2320127002,2016-03-31T22:00:00Z,55,22
2320127002,2016-03-31T23:00:00Z,55,23
2320127002,2016-04-01T00:00:00Z,55,0
2320127002,2016-04-01T01:00:00Z,55,1
2320127002,2016-04-01T02:00:00Z,55,2
2320127002,2016-04-01T03:00:00Z,55,3
2320127002,2016-04-01T04:00:00Z,55,4
2320127002,2016-04-01T05:00:00Z,55,5
2320127002,2016-04-01T06:00:00Z,55,6
2320127002,2016-04-01T07:00:00Z,55,7
2320127002,2016-04-01T08:00:00Z,55,8
2320127002,2016-04-01T09:00:00Z,55,9
2320127002,2016-04-01T10:00:00Z,55,10
2320127002,2016-04-01T11:00:00Z,55,11
2320127002,2016-04-01T12:00:00Z,55,12
2320127002,2016-04-01T13:00:00Z,55,13
2320127002,2016-04-01T14:00:00Z,55,14
2320127002,2016-04-01T15:00:00Z,55,15
2320127002,2016-04-01T16:00:00Z,55,16
2320127002,2016-04-01T17:00:00Z,55,17
2320127002,2016-04-01T18:00:00Z,55,18
2320127002,2016-04-01T19:00:00Z,55,19
2320127002,2016-04-01T20:00:00Z,55,20
2320127002,2016-04-01T21:00:00Z,55,21
2320127002,2016-04-01T22:00:00Z,55,22
2320127002,2016-04-01T23:00:00Z,55,23
2320127002,2016-04-02T00:00:00Z,55,0
2320127002,2016-04-02T01:00:00Z,55,1
2320127002,2016-04-02T02:00:00Z,55,2
2320127002,2016-04-02T03:00:00Z,55,3
2320127002,2016-04-02T04:00:00Z,55,4
2320127002,2016-04-02T05:00:00Z,55,5
2320127002,2016-04-02T06:00:00Z,55,6
2320127002,2016-04-02T07:00:00Z,55,7
2320127002,2016-04-02T08:00:00Z,55,8
2320127002,2016-04-02T09:00:00Z,55,9
2320127002,2016-04-02T10:00:00Z,55,10
2320127002,2016-04-02T11:00:00Z,55,11
2320127002,2016-04-02T12:00:00Z,55,12
2320127002,2016-04-02T13:00:00Z,55,13
2320127002,2016-04-02T14:00:00Z,55,14
2320127002,2016-04-02T15:00:00Z,55,15
2320127002,2016-04-02T16:00:00Z,55,16
2320127002,2016-04-02T17:00:00Z,55,17
2320127002,2016-04-02T18:00:00Z,55,18
2320127002,2016-04-02T19:00:00Z,55,19
2320127002,2016-04-02T20:00:00Z,55,20
2320127002,2016-04-02T21:00:00Z,55,21
2320127002,2016-04-02T22:00:00Z,55,22
2320127002,2016-04-02T23:00:00Z,55,23
2320127002,2016-04-03T00:00:00Z,55,0
2320127002,2016-04-03T01:00:00Z,55,1
2320127002,2016-04-03T02:00:00Z,55,2
2320127002,2016-04-03T03:00:00Z,55,3
2320127002,2016-04-03T04:00:00Z,55,4
2320127002,2016-04-03T05:00:00Z,55,5
2320127002,2016-04-03T06:00:00Z,55,6
2320127002,2016-04-03T07:00:00Z,55,7
2320127002,2016-04-03T08:00:00Z,55,8
2320127002,2016-04-03T09:00:00Z,55,9
2320127002,2016-04-03T10:00:00Z,55,10
2320127002,2016-04-03T11:00:00Z,55,11
2320127002,2016-04-03T12:00:00Z,55,12
2320127002,2016-04-03T13:00:00Z,55,13
2320127002,2016-04-03T14:00:00Z,55,14
2320127002,2016-04-03T15:00:00Z,55,15
2320127002,2016-04-03T16:00:00Z,55,16
2320127002,2016-04-03T17:00:00Z,55,17
2320127002,2016-04-03T18:00:00Z,55,18
2320127002,2016-04-03T19:00:00Z,55,19
2320127002,2016-04-03T20:00:00Z,55,20
2320127002,2016-04-03T21:00:00Z,55,21
2320127002,2016-04-03T22:00:00Z,55,22
2320127002,2016-04-03T23:00:00Z,55,23
2320127002,2016-04-04T00:00:00Z,55,0
2320127002,2016-04-04T01:00:00Z,55,1
2320127002,2016-04-04T02:00:00Z,55,2
2320127002,2016-04-04T03:00:00Z,55,3
2320127002,2016-04-04T04:00:00Z,55,4
2320127002,2016-04-04T05:00:00Z,55,5
2320127002,2016-04-04T06:00:00Z,55,6
2320127002,2016-04-04T07:00:00Z,55,7
2320127002,2016-04-04T08:00:00Z,55,8
2320127002,2016-04-04T09:00:00Z,55,9
2320127002,2016-04-04T10:00:00Z,55,10
2320127002,2016-04-04T11:00:00Z,55,11
2320127002,2016-04-04T12:00:00Z,55,12
2320127002,2016-04-04T13:00:00Z,55,13
2320127002,2016-04-04T14:00:00Z,55,14
2320127002,2016-04-04T15:00:00Z,55,15
2320127002,2016-04-04T16:00:00Z,55,16
2320127002,2016-04-04T17:00:00Z,55,17
2320127002,2016-04-04T18:00:00Z,55,18
2320127002,2016-04-04T19:00:00Z,55,19
2320127002,2016-04-04T20:00:00Z,55,20
2320127002,2016-04-04T21:00:00Z,55,21
2320127002,2016-04-04T22:00:00Z,55,22
2320127002,2016-04-04T23:00:00Z,55,23
2320127002,2016-04-05T00:00:00Z,55,0
2320127002,2016-04-05T01:00:00Z,55,1
2320127002,2016-04-05T02:00:00Z,55,2
2320127002,2016-04-05T03:00:00Z,74,3
2320127002,2016-04-05T04:00:00Z,109,4
2320127002,2016-04-05T05:00:00Z,80,5
2320127002,2016-04-05T06:00:00Z,79,6
2320127002,2016-04-05T07:00:00Z,99,7
2320127002,2016-04-05T08:00:00Z,75,8
2320127002,2016-04-05T09:00:00Z,56,9
2320127002,2016-04-05T10:00:00Z,55,10
2320127002,2016-04-05T11:00:00Z,55,11
2320127002,2016-04-05T12:00:00Z,55,12
2320127002,2016-04-05T13:00:00Z,55,13
2320127002,2016-04-05T14:00:00Z,55,14
2320127002,2016-04-05T15:00:00Z,55,15
2320127002,2016-04-05T16:00:00Z,55,16
2320127002,2016-04-05T17:00:00Z,55,17
2320127002,2016-04-05T18:00:00Z,55,18
2320127002,2016-04-05T19:00:00Z,55,19
2320127002,2016-04-05T20:00:00Z,78,20
2320127002,2016-04-05T21:00:00Z,101,21
2320127002,2016-04-05T22:00:00Z,113,22
2320127002,2016-04-05T23:00:00Z,127,23
2320127002,2016-04-06T00:00:00Z,99,0
2320127002,2016-04-06T01:00:00Z,75,1
2320127002,2016-04-06T02:00:00Z,55,2
2320127002,2016-04-06T03:00:00Z,55,3
2320127002,2016-04-06T04:00:00Z,55,4
2320127002,2016-04-06T05:00:00Z,55,5
2320127002,2016-04-06T06:00:00Z,55,6
2320127002,2016-04-06T07:00:00Z,63,7
2320127002,2016-04-06T08:00:00Z,106,8
2320127002,2016-04-06T09:00:00Z,71,9
2320127002,2016-04-06T10:00:00Z,83,10
2320127002,2016-04-06T11:00:00Z,100,11
2320127002,2016-04-06T12:00:00Z,76,12
2320127002,2016-04-06T13:00:00Z,55,13
2320127002,2016-04-06T14:00:00Z,68,14
2320127002,2016-04-06T15:00:00Z,112,15
2320127002,2016-04-06T16:00:00Z,118,16
2320127002,2016-04-06T17:00:00Z,98,17
2320127002,2016-04-06T18:00:00Z,79,18
2320127002,2016-04-06T19:00:00Z,105,19
2320127002,2016-04-06T20:00:00Z,88,20
2320127002,2016-04-06T21:00:00Z,82,21
2320127002,2016-04-06T22:00:00Z,111,22
2320127002,2016-04-06T23:00:00Z,87,23
2320127002,2016-04-07T00:00:00Z,92,0
2320127002,2016-04-07T01:00:00Z,63,1
2320127002,2016-04-07T02:00:00Z,55,2
2320127002,2016-04-07T03:00:00Z,55,3
2320127002,2016-04-07T04:00:00Z,55,4
2320127002,2016-04-07T05:00:00Z,55,5
2320127002,2016-04-07T06:00:00Z,55,6
2320127002,2016-04-07T07:00:00Z,58,7
2320127002,2016-04-07T08:00:00Z,84,8
2320127002,2016-04-07T09:00:00Z,84,9
2320127002,2016-04-07T10:00:00Z,93,10
2320127002,2016-04-07T11:00:00Z,87,11
2320127002,2016-04-07T12:00:00Z,64,12
2320127002,2016-04-07T13:00:00Z,55,13
2320127002,2016-04-07T14:00:00Z,55,14
2320127002,2016-04-07T15:00:00Z,55,15
2320127002,2016-04-07T16:00:00Z,55,16
2320127002,2016-04-07T17:00:00Z,55,17
2320127002,2016-04-07T18:00:00Z,55,18
2320127002,2016-04-07T19:00:00Z,55,19
2320127002,2016-04-07T20:00:00Z,55,20
2320127002,2016-04-07T21:00:00Z,55,21
2320127002,2016-04-07T22:00:00Z,55,22
2320127002,2016-04-07T23:00:00Z,55,23
2320127002,2016-04-08T00:00:00Z,56,0
2320127002,2016-04-08T01:00:00Z,55,1
2320127002,2016-04-08T02:00:00Z,55,2
2320127002,2016-04-08T03:00:00Z,55,3
2320127002,2016-04-08T04:00:00Z,55,4
2320127002,2016-04-08T05:00:00Z,55,5
2320127002,2016-04-08T06:00:00Z,90,6
2320127002,2016-04-08T07:00:00Z,109,7
2320127002,2016-04-08T08:00:00Z,103,8
2320127002,2016-04-08T09:00:00Z,95,9
2320127002,2016-04-08T10:00:00Z,55,10
2320127002,2016-04-08T11:00:00Z,55,11
2320127002,2016-04-08T12:00:00Z,56,12
2320127002,2016-04-08T13:00:00Z,55,13
2320127002,2016-04-08T14:00:00Z,55,14
2320127002,2016-04-08T15:00:00Z,94,15
2320127002,2016-04-08T16:00:00Z,81,16
2320127002,2016-04-08T17:00:00Z,77,17
2320127002,2016-04-08T18:00:00Z,92,18
2320127002,2016-04-08T19:00:00Z,55,19
2320127002,2016-04-08T20:00:00Z,55,20
2320127002,2016-04-08T21:00:00Z,55,21
2320127002,2016-04-08T22:00:00Z,55,22
2320127002,2016-04-08T23:00:00Z,55,23
2320127002,2016-04-09T00:00:00Z,59,0
2320127002,2016-04-09T01:00:00Z,93,1
2320127002,2016-04-09T02:00:00Z,77,2
2320127002,2016-04-09T03:00:00Z,97,3
2320127002,2016-04-09T04:00:00Z,60,4
2320127002,2016-04-09T05:00:00Z,55,5
2320127002,2016-04-09T06:00:00Z,81,6
2320127002,2016-04-09T07:00:00Z,98,7
2320127002,2016-04-09T08:00:00Z,82,8
2320127002,2016-04-09T09:00:00Z,71,9
2320127002,2016-04-09T10:00:00Z,103,10
2320127002,2016-04-09T11:00:00Z,81,11
2320127002,2016-04-09T12:00:00Z,137,12
2320127002,2016-04-09T13:00:00Z,90,13
2320127002,2016-04-09T14:00:00Z,87,14
2320127002,2016-04-09T15:00:00Z,59,15
2320127002,2016-04-09T16:00:00Z,55,16
2320127002,2016-04-09T17:00:00Z,55,17
2320127002,2016-04-09T18:00:00Z,55,18
2320127002,2016-04-09T19:00:00Z,55,19
2320127002,2016-04-09T20:00:00Z,55,20
2320127002,2016-04-09T21:00:00Z,55,21
2320127002,2016-04-09T22:00:00Z,55,22
2320127002,2016-04-09T23:00:00Z,55,23
2320127002,2016-04-10T00:00:00Z,56,0
2320127002,2016-04-10T01:00:00Z,55,1
2320127002,2016-04-10T02:00:00Z,55,2
2320127002,2016-04-10T03:00:00Z,55,3
2320127002,2016-04-10T04:00:00Z,55,4
2320127002,2016-04-10T05:00:00Z,55,5
2320127002,2016-04-10T06:00:00Z,55,6
2320127002,2016-04-10T07:00:00Z,55,7
2320127002,2016-04-10T08:00:00Z,55,8
2320127002,2016-04-10T09:00:00Z,79,9
2320127002,2016-04-10T10:00:00Z,90,10
2320127002,2016-04-10T11:00:00Z,120,11
2320127002,2016-04-10T12:00:00Z,89,12
2320127002,2016-04-10T13:00:00Z,88,13
2320127002,2016-04-10T14:00:00Z,70,14
2320127002,2016-04-10T15:00:00Z,55,15
2320127002,2016-04-10T16:00:00Z,55,16
2320127002,2016-04-10T17:00:00Z,55,17
2320127002,2016-04-10T18:00:00Z,55,18
2320127002,2016-04-10T19:00:00Z,55,19
2320127002,2016-04-10T20:00:00Z,55,20
2320127002,2016-04-10T21:00:00Z,55,21
2320127002,2016-04-10T22:00:00Z,55,22
2320127002,2016-04-10T23:00:00Z,55,23
2320127002,2016-04-11T00:00:00Z,55,0
2320127002,2016-04-11T01:00:00Z,55,1
2320127002,2016-04-11T02:00:00Z,55,2
2320127002,2016-04-11T03:00:00Z,55,3
2320127002,2016-04-11T04:00:00Z,55,4
2320127002,2016-04-11T05:00:00Z,55,5
2320127002,2016-04-11T06:00:00Z,55,6
2320127002,2016-04-11T07:00:00Z,55,7
2320127002,2016-04-11T08:00:00Z,78,8
2320127002,2016-04-11T09:00:00Z,111,9
2320127002,2016-04-11T10:00:00Z,114,10
2320127002,2016-04-11T11:00:00Z,108,11
2320127002,2016-04-11T12:00:00Z,107,12
2320127002,2016-04-11T13:00:00Z,107,13
2320127002,2016-04-11T14:00:00Z,86,14
2320127002,2016-04-11T15:00:00Z,101,15
2320127002,2016-04-11T16:00:00Z,113,16
2320127002,2016-04-11T17:00:00Z,128,17
2320127002,2016-04-11T18:00:00Z,110,18
2320127002,2016-04-11T19:00:00Z,105,19
2320127002,2016-04-11T20:00:00Z,114,20
2320127002,2016-04-11T21:00:00Z,107,21
2320127002,2016-04-11T22:00:00Z,186,22
2320127002,2016-04-11T23:00:00Z,91,23
2320127002,2016-04-12T00:00:00Z,55,0
2320127002,2016-04-12T01:00:00Z,55,1
2320127002,2016-04-12T02:00:00Z,55,2
2320127002,2016-04-12T03:00:00Z,55,3
2320127002,2016-04-12T04:00:00Z,55,4
2320127002,2016-04-12T05:00:00Z,55,5
2320127002,2016-04-12T06:00:00Z,55,6
2320127002,2016-04-12T07:00:00Z,106,7
2320127002,2016-04-12T08:00:00Z,88,8
2320127002,2016-04-12T09:00:00Z,90,9
2320127002,2016-04-12T10:00:00Z,68,10
2347167796,2016-03-12T00:00:00Z,61,0
2347167796,2016-03-12T01:00:00Z,61,1
2347167796,2016-03-12T02:00:00Z,61,2
2347167796,2016-03-12T03:00:00Z,64,3
2347167796,2016-03-12T04:00:00Z,61,4
2347167796,2016-03-12T05:00:00Z,61,5
2347167796,2016-03-12T06:00:00Z,66,6
2347167796,2016-03-12T07:00:00Z,240,7
2347167796,2016-03-12T08:00:00Z,280,8
2347167796,2016-03-12T09:00:00Z,103,9
2347167796,2016-03-12T10:00:00Z,97,10
2347167796,2016-03-12T11:00:00Z,152,11
2347167796,2016-03-12T12:00:00Z,131,12
2347167796,2016-03-12T13:00:00Z,75,13
2347167796,2016-03-12T14:00:00Z,64,14
2347167796,2016-03-12T15:00:00Z,123,15
2347167796,2016-03-12T16:00:00Z,151,16
2347167796,2016-03-12T17:00:00Z,156,17
2347167796,2016-03-12T18:00:00Z,111,18
2347167796,2016-03-12T19:00:00Z,87,19
2347167796,2016-03-12T20:00:00Z,77,20
2347167796,2016-03-12T21:00:00Z,96,21
2347167796,2016-03-12T22:00:00Z,76,22
2347167796,2016-03-12T23:00:00Z,61,23
2347167796,2016-03-13T00:00:00Z,57,0
2347167796,2016-03-13T01:00:00Z,59,1
2347167796,2016-03-13T02:00:00Z,57,2
2347167796,2016-03-13T03:00:00Z,60,3
2347167796,2016-03-13T04:00:00Z,57,4
2347167796,2016-03-13T05:00:00Z,57,5
2347167796,2016-03-13T06:00:00Z,57,6
2347167796,2016-03-13T07:00:00Z,57,7
2347167796,2016-03-13T08:00:00Z,139,8
2347167796,2016-03-13T09:00:00Z,212,9
2347167796,2016-03-13T10:00:00Z,177,10
2347167796,2016-03-13T11:00:00Z,165,11
2347167796,2016-03-13T12:00:00Z,67,12
2347167796,2016-03-13T13:00:00Z,120,13
2347167796,2016-03-13T14:00:00Z,120,14
2347167796,2016-03-13T15:00:00Z,110,15
2347167796,2016-03-13T16:00:00Z,159,16
2347167796,2016-03-13T17:00:00Z,92,17
2347167796,2016-03-13T18:00:00Z,108,18
2347167796,2016-03-13T19:00:00Z,259,19
2347167796,2016-03-13T20:00:00Z,136,20
2347167796,2016-03-13T21:00:00Z,83,21
2347167796,2016-03-13T22:00:00Z,60,22
2347167796,2016-03-13T23:00:00Z,60,23
2347167796,2016-03-14T00:00:00Z,57,0
2347167796,2016-03-14T01:00:00Z,58,1
2347167796,2016-03-14T02:00:00Z,60,2
2347167796,2016-03-14T03:00:00Z,57,3
2347167796,2016-03-14T04:00:00Z,57,4
2347167796,2016-03-14T05:00:00Z,57,5
2347167796,2016-03-14T06:00:00Z,80,6
2347167796,2016-03-14T07:00:00Z,83,7
2347167796,2016-03-14T08:00:00Z,181,8
2347167796,2016-03-14T09:00:00Z,81,9
2347167796,2016-03-14T10:00:00Z,77,10
2347167796,2016-03-14T11:00:00Z,82,11
2347167796,2016-03-14T12:00:00Z,72,12
2347167796,2016-03-14T13:00:00Z,99,13
2347167796,2016-03-14T14:00:00Z,75,14
2347167796,2016-03-14T15:00:00Z,72,15
2347167796,2016-03-14T16:00:00Z,87,16
2347167796,2016-03-14T17:00:00Z,104,17
2347167796,2016-03-14T18:00:00Z,145,18
2347167796,2016-03-14T19:00:00Z,134,19
2347167796,2016-03-14T20:00:00Z,129,20
2347167796,2016-03-14T21:00:00Z,170,21
2347167796,2016-03-14T22:00:00Z,67,22
2347167796,2016-03-14T23:00:00Z,57,23
2347167796,2016-03-15T00:00:00Z,57,0
2347167796,2016-03-15T01:00:00Z,58,1
2347167796,2016-03-15T02:00:00Z,57,2
2347167796,2016-03-15T03:00:00Z,60,3
2347167796,2016-03-15T04:00:00Z,57,4
2347167796,2016-03-15T05:00:00Z,57,5
2347167796,2016-03-15T06:00:00Z,58,6
2347167796,2016-03-15T07:00:00Z,105,7
2347167796,2016-03-15T08:00:00Z,134,8
2347167796,2016-03-15T09:00:00Z,83,9
2347167796,2016-03-15T10:00:00Z,72,10
2347167796,2016-03-15T11:00:00Z,85,11
2347167796,2016-03-15T12:00:00Z,77,12
2347167796,2016-03-15T13:00:00Z,85,13
2347167796,2016-03-15T14:00:00Z,75,14
2347167796,2016-03-15T15:00:00Z,75,15
2347167796,2016-03-15T16:00:00Z,90,16
2347167796,2016-03-15T17:00:00Z,103,17
2347167796,2016-03-15T18:00:00Z,207,18
2347167796,2016-03-15T19:00:00Z,263,19
2347167796,2016-03-15T20:00:00Z,75,20
2347167796,2016-03-15T21:00:00Z,64,21
2347167796,2016-03-15T22:00:00Z,58,22
2347167796,2016-03-15T23:00:00Z,59,23
2347167796,2016-03-16T00:00:00Z,67,0
2347167796,2016-03-16T01:00:00Z,57,1
2347167796,2016-03-16T02:00:00Z,57,2
2347167796,2016-03-16T03:00:00Z,57,3
2347167796,2016-03-16T04:00:00Z,57,4
2347167796,2016-03-16T05:00:00Z,57,5
2347167796,2016-03-16T06:00:00Z,58,6
2347167796,2016-03-16T07:00:00Z,108,7
2347167796,2016-03-16T08:00:00Z,140,8
2347167796,2016-03-16T09:00:00Z,78,9
2347167796,2016-03-16T10:00:00Z,70,10
2347167796,2016-03-16T11:00:00Z,68,11
2347167796,2016-03-16T12:00:00Z,85,12
2347167796,2016-03-16T13:00:00Z,93,13
2347167796,2016-03-16T14:00:00Z,77,14
2347167796,2016-03-16T15:00:00Z,61,15
2347167796,2016-03-16T16:00:00Z,69,16
2347167796,2016-03-16T17:00:00Z,100,17
2347167796,2016-03-16T18:00:00Z,162,18
2347167796,2016-03-16T19:00:00Z,57,19
2347167796,2016-03-16T20:00:00Z,58,20
2347167796,2016-03-16T21:00:00Z,272,21
2347167796,2016-03-16T22:00:00Z,121,22
2347167796,2016-03-16T23:00:00Z,58,23
2347167796,2016-03-17T00:00:00Z,57,0
2347167796,2016-03-17T01:00:00Z,60,1
2347167796,2016-03-17T02:00:00Z,57,2
2347167796,2016-03-17T03:00:00Z,57,3
2347167796,2016-03-17T04:00:00Z,57,4
2347167796,2016-03-17T05:00:00Z,57,5
2347167796,2016-03-17T06:00:00Z,57,6
2347167796,2016-03-17T07:00:00Z,74,7
2347167796,2016-03-17T08:00:00Z,133,8
2347167796,2016-03-17T09:00:00Z,76,9
2347167796,2016-03-17T10:00:00Z,81,10
2347167796,2016-03-17T11:00:00Z,72,11
2347167796,2016-03-17T12:00:00Z,88,12
2347167796,2016-03-17T13:00:00Z,106,13
2347167796,2016-03-17T14:00:00Z,103,14
2347167796,2016-03-17T15:00:00Z,83,15
2347167796,2016-03-17T16:00:00Z,82,16
2347167796,2016-03-17T17:00:00Z,94,17
2347167796,2016-03-17T18:00:00Z,159,18
2347167796,2016-03-17T19:00:00Z,211,19
2347167796,2016-03-17T20:00:00Z,73,20
2347167796,2016-03-17T21:00:00Z,101,21
2347167796,2016-03-17T22:00:00Z,108,22
2347167796,2016-03-17T23:00:00Z,57,23
2347167796,2016-03-18T00:00:00Z,60,0
2347167796,2016-03-18T01:00:00Z,57,1
2347167796,2016-03-18T02:00:00Z,57,2
2347167796,2016-03-18T03:00:00Z,60,3
2347167796,2016-03-18T04:00:00Z,57,4
2347167796,2016-03-18T05:00:00Z,57,5
2347167796,2016-03-18T06:00:00Z,57,6
2347167796,2016-03-18T07:00:00Z,60,7
2347167796,2016-03-18T08:00:00Z,76,8
2347167796,2016-03-18T09:00:00Z,120,9
2347167796,2016-03-18T10:00:00Z,66,10
2347167796,2016-03-18T11:00:00Z,89,11
2347167796,2016-03-18T12:00:00Z,104,12
2347167796,2016-03-18T13:00:00Z,77,13
2347167796,2016-03-18T14:00:00Z,77,14
2347167796,2016-03-18T15:00:00Z,67,15
2347167796,2016-03-18T16:00:00Z,75,16
2347167796,2016-03-18T17:00:00Z,86,17
2347167796,2016-03-18T18:00:00Z,111,18
2347167796,2016-03-18T19:00:00Z,69,19
2347167796,2016-03-18T20:00:00Z,62,20
2347167796,2016-03-18T21:00:00Z,226,21
2347167796,2016-03-18T22:00:00Z,173,22
2347167796,2016-03-18T23:00:00Z,60,23
2347167796,2016-03-19T00:00:00Z,57,0
2347167796,2016-03-19T01:00:00Z,57,1
2347167796,2016-03-19T02:00:00Z,57,2
2347167796,2016-03-19T03:00:00Z,57,3
2347167796,2016-03-19T04:00:00Z,57,4
2347167796,2016-03-19T05:00:00Z,59,5
2347167796,2016-03-19T06:00:00Z,58,6
2347167796,2016-03-19T07:00:00Z,59,7
2347167796,2016-03-19T08:00:00Z,83,8
2347167796,2016-03-19T09:00:00Z,230,9
2347167796,2016-03-19T10:00:00Z,104,10
2347167796,2016-03-19T11:00:00Z,92,11
2347167796,2016-03-19T12:00:00Z,122,12
2347167796,2016-03-19T13:00:00Z,69,13
2347167796,2016-03-19T14:00:00Z,58,14
2347167796,2016-03-19T15:00:00Z,76,15
2347167796,2016-03-19T16:00:00Z,94,16
2347167796,2016-03-19T17:00:00Z,68,17
2347167796,2016-03-19T18:00:00Z,74,18
2347167796,2016-03-19T19:00:00Z,114,19
2347167796,2016-03-19T20:00:00Z,109,20
2347167796,2016-03-19T21:00:00Z,166,21
2347167796,2016-03-19T22:00:00Z,81,22
2347167796,2016-03-19T23:00:00Z,57,23
2347167796,2016-03-20T00:00:00Z,57,0
2347167796,2016-03-20T01:00:00Z,61,1
2347167796,2016-03-20T02:00:00Z,58,2
2347167796,2016-03-20T03:00:00Z,58,3
2347167796,2016-03-20T04:00:00Z,57,4
2347167796,2016-03-20T05:00:00Z,56,5
2347167796,2016-03-20T06:00:00Z,58,6
2347167796,2016-03-20T07:00:00Z,69,7
2347167796,2016-03-20T08:00:00Z,378,8
2347167796,2016-03-20T09:00:00Z,95,9
2347167796,2016-03-20T10:00:00Z,91,10
2347167796,2016-03-20T11:00:00Z,130,11
2347167796,2016-03-20T12:00:00Z,69,12
2347167796,2016-03-20T13:00:00Z,115,13
2347167796,2016-03-20T14:00:00Z,95,14
2347167796,2016-03-20T15:00:00Z,84,15
2347167796,2016-03-20T16:00:00Z,110,16
2347167796,2016-03-20T17:00:00Z,89,17
2347167796,2016-03-20T18:00:00Z,101,18
2347167796,2016-03-20T19:00:00Z,100,19
2347167796,2016-03-20T20:00:00Z,130,20
2347167796,2016-03-20T21:00:00Z,142,21
2347167796,2016-03-20T22:00:00Z,57,22
2347167796,2016-03-20T23:00:00Z,57,23
2347167796,2016-03-21T00:00:00Z,57,0
2347167796,2016-03-21T01:00:00Z,62,1
2347167796,2016-03-21T02:00:00Z,58,2
2347167796,2016-03-21T03:00:00Z,56,3
2347167796,2016-03-21T04:00:00Z,57,4
2347167796,2016-03-21T05:00:00Z,57,5
2347167796,2016-03-21T06:00:00Z,88,6
2347167796,2016-03-21T07:00:00Z,101,7
2347167796,2016-03-21T08:00:00Z,115,8
