Id,SleepDate,logId,SleepStart,SleepEnd,TotalMinutesAsleep,MinutesAwake,SleepEfficiency
4558609924,2016-03-31,11270331117,2016-03-30T23:41:00Z,2016-03-31T03:10:00Z,210,0,100
4558609924,2016-04-03,11293474562,2016-04-02T22:33:00Z,2016-04-03T04:36:00Z,364,0,100
4702921684,2016-03-12,11106298235,2016-03-11T21:56:30Z,2016-03-12T06:16:30Z,499,2,99.60079840319361
4702921684,2016-03-13,11115220527,2016-03-12T22:19:00Z,2016-03-13T03:19:00Z,299,2,99.33554817275747
4702921684,2016-03-14,11125481376,2016-03-13T22:32:30Z,2016-03-14T06:08:30Z,456,1,99.78118161925602
4702921684,2016-03-15,11133572843,2016-03-14T22:32:00Z,2016-03-15T05:51:00Z,440,0,100
4702921684,2016-03-16,11151084587,2016-03-15T22:05:30Z,2016-03-16T06:11:30Z,487,0,100
4702921684,2016-03-17,11151084588,2016-03-16T22:04:30Z,2016-03-17T06:13:30Z,489,1,99.79591836734694
4702921684,2016-03-18,11158211978,2016-03-17T22:30:00Z,2016-03-18T06:03:00Z,451,3,99.33920704845815
4702921684,2016-03-22,11192720520,2016-03-21T22:18:30Z,2016-03-22T06:02:30Z,462,3,99.35483870967742
4702921684,2016-03-23,11201986637,2016-03-22T22:25:30Z,2016-03-23T06:07:30Z,462,1,99.78401727861771
4702921684,2016-03-24,11207219411,2016-03-23T22:22:30Z,2016-03-24T06:00:30Z,455,4,99.12854030501089
4702921684,2016-03-25,11219888969,2016-03-24T22:21:00Z,2016-03-25T06:29:00Z,488,1,99.79550102249489
4702921684,2016-03-26,11224976201,2016-03-25T22:23:30Z,2016-03-26T06:35:30Z,491,2,99.59432048681542
4702921684,2016-03-27,11233601029,2016-03-26T23:38:30Z,2016-03-27T00:55:30Z,78,0,100
4702921684,2016-03-27,11233601030,2016-03-27T01:06:30Z,2016-03-27T06:58:30Z,353,0,100
4702921684,2016-03-27,11236280156,2016-03-27T18:49:00Z,2016-03-27T19:58:00Z,69,1,98.57142857142858
4702921684,2016-03-28,11246578364,2016-03-27T22:01:00Z,2016-03-28T06:13:00Z,493,0,100
4702921684,2016-03-29,11252260232,2016-03-28T23:08:30Z,2016-03-29T05:59:30Z,409,3,99.27184466019418
4702921684,2016-03-30,11265553390,2016-03-29T22:50:30Z,2016-03-30T06:01:30Z,423,9,97.91666666666666
4702921684,2016-03-31,11282452054,2016-03-30T22:27:00Z,2016-03-31T06:03:00Z,454,3,99.34354485776805
4702921684,2016-04-01,11282452055,2016-03-31T22:59:00Z,2016-04-01T05:53:00Z,415,0,100
4702921684,2016-04-02,11287291640,2016-04-01T21:59:00Z,2016-04-02T07:24:00Z,561,5,99.1166077738516
4702921684,2016-04-03,11294715391,2016-04-02T21:59:00Z,2016-04-03T07:47:00Z,588,1,99.830220713073
4702921684,2016-04-04,11308914853,2016-04-03T22:02:30Z,2016-04-04T06:02:30Z,481,0,100
4702921684,2016-04-05,11317949948,2016-04-04T22:39:00Z,2016-04-05T05:59:00Z,438,3,99.31972789115646
4702921684,2016-04-06,11322021474,2016-04-05T22:40:30Z,2016-04-06T06:08:30Z,446,3,99.33184855233853
4702921684,2016-04-07,11344035124,2016-04-06T22:14:00Z,2016-04-07T06:00:00Z,460,7,98.50107066381156
4702921684,2016-04-08,11344035125,2016-04-07T22:21:00Z,2016-04-08T06:09:00Z,469,0,100
4702921684,2016-04-09,11352144719,2016-04-09T00:02:00Z,2016-04-09T07:14:00Z,433,0,100
4702921684,2016-04-10,11357127828,2016-04-09T21:25:00Z,2016-04-10T06:19:00Z,480,55,89.7196261682243
4702921684,2016-04-10,11357127829,2016-04-10T06:20:00Z,2016-04-10T08:21:00Z,121,1,99.18032786885246
4702921684,2016-04-11,11365239635,2016-04-10T23:07:00Z,2016-04-11T01:44:00Z,158,0,100
4702921684,2016-04-11,11365239636,2016-04-11T02:07:30Z,2016-04-11T05:55:30Z,229,0,100
5553957443,2016-03-12,11106434898,2016-03-12T00:36:30Z,2016-03-12T10:22:30Z,584,3,99.48892674616695
5553957443,2016-03-12,11120071687,2016-03-12T12:29:00Z,2016-03-12T13:47:00Z,79,0,100
5553957443,2016-03-12,11120071688,2016-03-12T16:37:00Z,2016-03-12T18:10:00Z,93,1,98.93617021276596
5553957443,2016-03-13,11120071689,2016-03-13T00:17:30Z,2016-03-13T10:34:30Z,611,7,98.86731391585761
5553957443,2016-03-13,11120071690,2016-03-13T16:52:30Z,2016-03-13T18:06:30Z,74,1,98.66666666666667
5553957443,2016-03-14,11120071691,2016-03-13T21:40:30Z,2016-03-14T04:53:30Z,433,1,99.76958525345621
5553957443,2016-03-15,11128667052,2016-03-14T23:41:00Z,2016-03-15T06:08:00Z,379,9,97.68041237113401
5553957443,2016-03-16,11137168078,2016-03-15T23:00:00Z,2016-03-16T06:04:00Z,419,6,98.58823529411764
5553957443,2016-03-17,11156470369,2016-03-17T00:23:00Z,2016-03-17T04:57:00Z,272,3,98.9090909090909
5553957443,2016-03-17,11156470370,2016-03-17T18:55:00Z,2016-03-17T19:55:00Z,61,0,100
5553957443,2016-03-18,11156470371,2016-03-18T12:06:00Z,2016-03-18T14:00:00Z,110,5,95.65217391304348
5553957443,2016-03-21,11234106083,2016-03-21T09:30:00Z,2016-03-21T12:03:00Z,149,5,96.75324675324676
5553957443,2016-03-22,11234106084,2016-03-22T02:45:00Z,2016-03-22T12:19:00Z,571,4,99.30434782608695
5553957443,2016-03-23,11234106085,2016-03-23T07:03:00Z,2016-03-23T11:59:00Z,290,7,97.64309764309765
5553957443,2016-03-24,11234106086,2016-03-24T01:10:30Z,2016-03-24T08:07:30Z,410,8,98.08612440191388
5553957443,2016-03-25,11234106087,2016-03-25T01:30:30Z,2016-03-25T12:44:30Z,669,6,99.11111111111111
5553957443,2016-03-26,11234106088,2016-03-26T02:52:30Z,2016-03-26T06:25:30Z,213,1,99.53271028037383
5553957443,2016-03-26,11234106089,2016-03-26T10:15:00Z,2016-03-26T11:20:00Z,66,0,100
5553957443,2016-03-26,11234106090,2016-03-26T16:15:30Z,2016-03-26T17:51:30Z,97,0,100
5553957443,2016-03-27,11234106091,2016-03-27T02:05:30Z,2016-03-27T11:54:30Z,576,14,97.6271186440678
5553957443,2016-03-27,11260198135,2016-03-27T15:08:30Z,2016-03-27T16:08:30Z,60,1,98.36065573770492
5553957443,2016-03-27,11260198136,2016-03-27T20:59:00Z,2016-03-27T22:28:00Z,90,0,100
5553957443,2016-03-28,11260198137,2016-03-27T23:49:00Z,2016-03-28T10:54:00Z,654,12,98.1981981981982
5553957443,2016-03-29,11260198138,2016-03-28T23:27:00Z,2016-03-29T05:57:00Z,388,3,99.23273657289002
5553957443,2016-03-30,11260198139,2016-03-30T01:05:30Z,2016-03-30T06:05:30Z,299,2,99.33554817275747
5553957443,2016-03-31,11267150989,2016-03-30T22:14:30Z,2016-03-31T06:05:30Z,464,8,98.30508474576271
5553957443,2016-04-01,11278153483,2016-03-31T23:31:00Z,2016-04-01T05:59:00Z,388,1,99.74293059125964
5553957443,2016-04-02,11288900297,2016-04-02T00:28:30Z,2016-04-02T12:03:30Z,690,6,99.13793103448276
5553957443,2016-04-02,11288900298,2016-04-02T12:54:00Z,2016-04-02T16:20:00Z,205,2,99.03381642512076
5553957443,2016-04-03,11295383457,2016-04-03T00:09:00Z,2016-04-03T12:39:00Z,742,9,98.80159786950732
5553957443,2016-04-04,11304747491,2016-04-03T22:31:30Z,2016-04-04T05:59:30Z,448,1,99.77728285077951
5553957443,2016-04-05,11311101003,2016-04-04T22:27:30Z,2016-04-05T05:58:30Z,449,3,99.33628318584071
5553957443,2016-04-06,11321578278,2016-04-05T23:36:30Z,2016-04-06T06:08:30Z,388,5,98.72773536895674
5553957443,2016-04-07,11329479408,2016-04-06T23:24:00Z,2016-04-07T06:09:00Z,405,1,99.75369458128078
5553957443,2016-04-08,11339175318,2016-04-07T23:54:30Z,2016-04-08T06:56:30Z,419,4,99.05437352245863
5553957443,2016-04-09,11357327130,2016-04-09T00:29:00Z,2016-04-09T09:36:00Z,542,6,98.90510948905109
5553957443,2016-04-09,11357327131,2016-04-09T14:08:00Z,2016-04-09T16:25:00Z,136,2,98.55072463768117
5553957443,2016-04-10,11357327132,2016-04-10T00:51:30Z,2016-04-10T11:12:30Z,615,7,98.87459807073955
5553957443,2016-04-11,11363953957,2016-04-10T22:33:30Z,2016-04-11T05:58:30Z,439,7,98.4304932735426
5553957443,2016-04-12,11372227280,2016-04-11T22:20:00Z,2016-04-12T06:03:00Z,461,3,99.35344827586206
5577150313,2016-03-12,11109426118,2016-03-11T21:19:30Z,2016-03-12T05:51:30Z,508,5,99.02534113060429
5577150313,2016-03-12,11133067677,2016-03-12T20:28:00Z,2016-03-12T22:25:00Z,117,1,99.15254237288136
5577150313,2016-03-13,11133067679,2016-03-12T22:28:00Z,2016-03-13T04:27:00Z,358,2,99.44444444444444
5577150313,2016-03-14,11133067680,2016-03-13T21:04:00Z,2016-03-14T03:23:00Z,377,3,99.21052631578947
5577150313,2016-03-15,11133067681,2016-03-14T21:11:30Z,2016-03-15T04:47:30Z,452,5,98.90590809628009
5577150313,2016-03-15,11133345748,2016-03-15T12:39:00Z,2016-03-15T13:49:00Z,71,0,100
5577150313,2016-03-16,11139736816,2016-03-15T21:36:30Z,2016-03-16T05:16:30Z,458,3,99.34924078091106
5577150313,2016-03-16,11156228927,2016-03-16T21:28:30Z,2016-03-16T23:12:30Z,105,0,100
5577150313,2016-03-17,11156228928,2016-03-16T23:16:00Z,2016-03-17T05:37:00Z,376,6,98.42931937172776
5577150313,2016-03-18,11156228929,2016-03-17T22:01:30Z,2016-03-18T05:18:30Z,437,1,99.77168949771689
5577150313,2016-03-19,11189693975,2016-03-18T22:01:00Z,2016-03-19T00:11:00Z,128,3,97.70992366412213
5577150313,2016-03-19,11189693976,2016-03-19T00:40:30Z,2016-03-19T05:38:30Z,298,1,99.66555183946488
5577150313,2016-03-20,11189693977,2016-03-19T22:49:30Z,2016-03-20T07:13:30Z,501,4,99.20792079207921
5577150313,2016-03-20,11189693978,2016-03-20T15:10:30Z,2016-03-20T17:22:30Z,133,0,100
5577150313,2016-03-21,11189693979,2016-03-20T22:32:30Z,2016-03-21T06:54:30Z,498,5,99.00596421471172
5577150313,2016-03-23,11209703593,2016-03-22T22:11:00Z,2016-03-23T06:48:00Z,511,7,98.64864864864865
5577150313,2016-03-23,11209703594,2016-03-23T06:53:00Z,2016-03-23T08:34:00Z,101,1,99.01960784313727
5577150313,2016-03-24,11209703595,2016-03-23T23:10:00Z,2016-03-24T05:53:00Z,398,6,98.51485148514851
5577150313,2016-03-25,11242403376,2016-03-24T23:00:30Z,2016-03-25T02:58:30Z,239,0,100
5577150313,2016-03-25,11242403377,2016-03-25T03:15:00Z,2016-03-25T05:20:00Z,126,0,100
5577150313,2016-03-26,11242403378,2016-03-25T21:44:30Z,2016-03-26T00:45:30Z,182,0,100
5577150313,2016-03-26,11242403379,2016-03-26T01:21:30Z,2016-03-26T06:52:30Z,332,0,100
5577150313,2016-03-27,11242403380,2016-03-26T22:27:30Z,2016-03-27T04:46:30Z,377,3,99.21052631578947
5577150313,2016-03-28,11242403381,2016-03-27T23:01:30Z,2016-03-28T05:45:30Z,401,4,99.01234567901234
5577150313,2016-03-28,11281222431,2016-03-28T21:07:30Z,2016-03-28T22:08:30Z,62,0,100
5577150313,2016-03-29,11281222432,2016-03-28T22:11:00Z,2016-03-29T05:34:00Z,436,8,98.1981981981982
5577150313,2016-03-30,11281222433,2016-03-29T21:37:30Z,2016-03-30T04:03:30Z,387,0,100
5577150313,2016-03-30,11281222434,2016-03-30T04:06:00Z,2016-03-30T05:37:00Z,90,2,97.82608695652173
5577150313,2016-03-31,11281222435,2016-03-30T22:07:30Z,2016-03-31T05:55:30Z,467,2,99.57356076759062
5577150313,2016-04-01,11281222436,2016-03-31T22:20:00Z,2016-04-01T05:13:00Z,414,0,100
5577150313,2016-04-02,11307114407,2016-04-01T21:47:30Z,2016-04-02T00:02:30Z,135,1,99.26470588235294
5577150313,2016-04-02,11307114408,2016-04-02T00:52:00Z,2016-04-02T06:02:00Z,306,5,98.39228295819936
5577150313,2016-04-03,11307114409,2016-04-02T22:49:30Z,2016-04-03T04:41:30Z,351,2,99.43342776203966
5577150313,2016-04-04,11307114410,2016-04-03T21:47:00Z,2016-04-04T05:20:00Z,449,5,98.89867841409692
5577150313,2016-04-05,11342834137,2016-04-04T21:43:30Z,2016-04-05T03:44:30Z,356,6,98.34254143646409
5577150313,2016-04-05,11342834138,2016-04-05T03:48:00Z,2016-04-05T05:58:00Z,126,5,96.18320610687023
5577150313,2016-04-06,11342834139,2016-04-05T23:02:00Z,2016-04-06T05:22:00Z,378,3,99.21259842519686
5577150313,2016-04-07,11342834140,2016-04-06T22:23:30Z,2016-04-07T05:53:30Z,446,5,98.89135254988913
5577150313,2016-04-08,11342834141,2016-04-07T21:38:30Z,2016-04-08T05:26:30Z,465,4,99.14712153518124
5577150313,2016-04-09,11351009044,2016-04-08T21:46:30Z,2016-04-09T01:56:30Z,251,0,100
5577150313,2016-04-09,11351009045,2016-04-09T02:06:30Z,2016-04-09T06:32:30Z,267,0,100
5577150313,2016-04-09,11366922635,2016-04-09T21:07:00Z,2016-04-09T23:00:00Z,114,0,100
5577150313,2016-04-10,11366922636,2016-04-09T23:42:30Z,2016-04-10T05:48:30Z,364,3,99.1825613079019
5577150313,2016-04-11,11366922637,2016-04-10T22:27:00Z,2016-04-11T05:32:00Z,419,7,98.35680751173709
6117666160,2016-03-12,11103710844,2016-03-11T22:42:30Z,2016-03-12T04:39:30Z,358,0,100
6117666160,2016-03-12,11132741332,2016-03-12T05:41:00Z,2016-03-12T10:11:00Z,266,5,98.1549815498155
6117666160,2016-03-12,11132741333,2016-03-12T15:11:30Z,2016-03-12T17:07:30Z,117,0,100
6117666160,2016-03-14,11132741334,2016-03-13T22:00:30Z,2016-03-14T09:22:30Z,682,1,99.85358711566617
6117666160,2016-03-15,11132741335,2016-03-14T22:13:30Z,2016-03-15T07:28:30Z,552,4,99.28057553956835
6117666160,2016-03-16,11147575488,2016-03-15T23:08:30Z,2016-03-16T03:39:30Z,272,0,100
6117666160,2016-03-16,11147575489,2016-03-16T03:51:00Z,2016-03-16T05:07:00Z,74,3,96.1038961038961
6117666160,2016-03-16,11147575490,2016-03-16T05:48:00Z,2016-03-16T08:05:00Z,136,2,98.55072463768117
6117666160,2016-03-16,11147575491,2016-03-16T17:31:00Z,2016-03-16T19:02:00Z,91,1,98.91304347826086
6117666160,2016-03-16,11147575492,2016-03-16T21:09:00Z,2016-03-16T22:18:00Z,69,1,98.57142857142858
6117666160,2016-03-17,11147575494,2016-03-16T23:02:30Z,2016-03-17T09:46:30Z,644,1,99.84496124031008
6117666160,2016-03-18,11162506705,2016-03-17T22:54:30Z,2016-03-18T09:06:30Z,611,2,99.673735725938
6117666160,2016-03-18,11162506707,2016-03-18T22:10:30Z,2016-03-18T23:24:30Z,75,0,100
6117666160,2016-03-19,11162506709,2016-03-18T23:28:00Z,2016-03-19T02:19:00Z,168,4,97.67441860465115
6117666160,2016-03-19,11162506710,2016-03-19T02:48:30Z,2016-03-19T04:59:30Z,129,3,97.72727272727273
6117666160,2016-03-19,11162506711,2016-03-19T05:09:30Z,2016-03-19T09:47:30Z,278,1,99.6415770609319
6117666160,2016-03-19,11174525244,2016-03-19T22:03:30Z,2016-03-19T23:35:30Z,90,3,96.7741935483871
6117666160,2016-03-20,11174525245,2016-03-20T00:36:00Z,2016-03-20T08:48:00Z,492,1,99.79716024340772
6117666160,2016-03-21,11181692495,2016-03-20T23:02:30Z,2016-03-21T08:03:30Z,542,0,100
6117666160,2016-03-22,11187639868,2016-03-21T23:35:30Z,2016-03-22T06:43:30Z,427,2,99.53379953379954
6117666160,2016-03-23,11201626721,2016-03-23T01:07:30Z,2016-03-23T03:23:30Z,137,0,100
6117666160,2016-03-23,11201626722,2016-03-23T04:03:30Z,2016-03-23T08:00:30Z,238,0,100
6117666160,2016-03-24,11210710486,2016-03-23T21:13:48Z,2016-03-24T11:48:48Z,815,61,93.0365296803653
6117666160,2016-03-24,11210710662,2016-03-24T14:56:00Z,2016-03-24T15:55:00Z,59,1,98.33333333333333
6117666160,2016-03-25,11217572801,2016-03-24T23:39:00Z,2016-03-25T08:42:00Z,544,0,100
6117666160,2016-03-26,11243404163,2016-03-26T01:12:30Z,2016-03-26T07:15:30Z,360,4,98.9010989010989
6117666160,2016-03-26,11243404164,2016-03-26T19:39:00Z,2016-03-26T20:43:00Z,65,0,100
6117666160,2016-03-27,11243404165,2016-03-26T23:22:00Z,2016-03-27T04:56:00Z,333,2,99.40298507462687
6117666160,2016-03-27,11243404166,2016-03-27T05:30:30Z,2016-03-27T09:07:30Z,218,0,100
6117666160,2016-03-29,11256391658,2016-03-28T23:27:30Z,2016-03-29T05:56:30Z,390,0,100
6117666160,2016-03-29,11256391659,2016-03-29T06:24:30Z,2016-03-29T09:59:30Z,214,2,99.07407407407408
6117666160,2016-03-30,11265399033,2016-03-30T19:14:00Z,2016-03-30T20:44:00Z,91,0,100
6117666160,2016-03-31,11276495951,2016-03-30T23:45:00Z,2016-03-31T05:51:00Z,367,0,100
6117666160,2016-03-31,11276495952,2016-03-31T06:40:00Z,2016-03-31T09:36:00Z,177,0,100
6117666160,2016-03-31,11276495953,2016-03-31T21:46:30Z,2016-03-31T23:05:30Z,80,0,100
6117666160,2016-04-01,11276495954,2016-04-01T00:00:30Z,2016-04-01T04:17:30Z,256,2,99.2248062015504
6117666160,2016-04-01,11280863319,2016-04-01T04:31:00Z,2016-04-01T08:27:00Z,228,9,96.20253164556962
6117666160,2016-04-02,11308970507,2016-04-01T22:29:00Z,2016-04-02T07:45:00Z,557,0,100
6117666160,2016-04-05,11336060757,2016-04-05T22:52:30Z,2016-04-05T23:55:30Z,63,1,98.4375
6117666160,2016-04-06,11336060758,2016-04-05T23:58:00Z,2016-04-06T07:36:00Z,453,6,98.69281045751634
6117666160,2016-04-07,11336060759,2016-04-06T22:16:00Z,2016-04-07T08:33:00Z,616,2,99.67637540453075
6117666160,2016-04-09,11352379598,2016-04-09T00:13:00Z,2016-04-09T03:57:00Z,222,3,98.66666666666667
6117666160,2016-04-09,11352379599,2016-04-09T04:22:00Z,2016-04-09T07:19:00Z,178,0,100
6117666160,2016-04-09,11352379600,2016-04-09T22:01:00Z,2016-04-09T23:04:00Z,64,0,100
6775888955,2016-03-12,11140793347,2016-03-11T22:45:00Z,2016-03-12T07:17:00Z,512,1,99.80506822612085
6775888955,2016-03-14,11140793348,2016-03-13T23:21:30Z,2016-03-14T10:42:30Z,668,14,97.94721407624634
6775888955,2016-03-15,11140793349,2016-03-15T00:59:30Z,2016-03-15T03:00:30Z,122,0,100
6775888955,2016-03-18,11158023099,2016-03-18T14:59:00Z,2016-03-18T19:58:00Z,299,1,99.66666666666667
6775888955,2016-03-19,11165512026,2016-03-19T06:28:00Z,2016-03-19T13:10:00Z,403,0,100
6775888955,2016-03-21,11180626808,2016-03-21T02:57:00Z,2016-03-21T09:41:00Z,395,10,97.53086419753086
6775888955,2016-03-26,11223306485,2016-03-25T22:51:00Z,2016-03-26T05:58:00Z,412,16,96.26168224299066
6775888955,2016-03-27,11232428817,2016-03-27T02:34:00Z,2016-03-27T09:20:00Z,404,3,99.26289926289927
6775888955,2016-03-28,11237399584,2016-03-28T00:40:00Z,2016-03-28T02:52:00Z,132,1,99.24812030075188
6775888955,2016-03-28,11241250230,2016-03-28T03:19:00Z,2016-03-28T05:04:00Z,104,2,98.11320754716981
6775888955,2016-03-28,11241250231,2016-03-28T05:48:30Z,2016-03-28T10:12:30Z,264,1,99.62264150943396
6775888955,2016-03-31,11287934058,2016-03-31T02:46:00Z,2016-03-31T07:52:00Z,302,5,98.37133550488599
6775888955,2016-04-02,11287934059,2016-04-01T23:47:00Z,2016-04-02T07:31:00Z,459,6,98.70967741935483
6775888955,2016-04-06,11322465490,2016-04-06T00:41:00Z,2016-04-06T08:16:00Z,454,2,99.56140350877193
6775888955,2016-04-07,11333135084,2016-04-06T23:49:00Z,2016-04-07T00:51:00Z,62,1,98.4126984126984
6775888955,2016-04-07,11333135085,2016-04-07T01:54:00Z,2016-04-07T03:43:00Z,110,0,100
6775888955,2016-04-07,11333135086,2016-04-07T06:01:00Z,2016-04-07T08:09:00Z,128,1,99.2248062015504
6962181067,2016-03-12,11103653021,2016-03-11T23:29:00Z,2016-03-12T06:38:00Z,430,0,100
6962181067,2016-03-13,11111697363,2016-03-12T21:46:00Z,2016-03-13T07:58:00Z,610,3,99.510603588907
6962181067,2016-03-14,11120259470,2016-03-13T23:42:00Z,2016-03-14T06:47:00Z,425,1,99.76525821596243
6962181067,2016-03-15,11128078273,2016-03-14T23:07:00Z,2016-03-15T05:29:00Z,376,7,98.17232375979113
6962181067,2016-03-16,11136373061,2016-03-15T23:01:00Z,2016-03-16T05:53:00Z,410,3,99.27360774818402
6962181067,2016-03-17,11144553496,2016-03-17T00:31:00Z,2016-03-17T06:51:00Z,381,0,100
6962181067,2016-03-18,11153299663,2016-03-17T23:46:00Z,2016-03-18T07:33:00Z,463,5,98.93162393162393
6962181067,2016-03-19,11160558620,2016-03-19T00:15:30Z,2016-03-19T07:45:30Z,451,0,100
6962181067,2016-03-20,11168106830,2016-03-19T23:12:00Z,2016-03-20T07:33:00Z,502,0,100
6962181067,2016-03-21,11177339605,2016-03-20T23:47:00Z,2016-03-21T07:13:00Z,447,0,100
6962181067,2016-03-22,11186421316,2016-03-22T01:22:30Z,2016-03-22T07:59:30Z,397,1,99.74874371859298
6962181067,2016-03-22,11187205717,2016-03-22T08:01:00Z,2016-03-22T09:08:00Z,64,4,94.11764705882352
6962181067,2016-03-23,11196437097,2016-03-22T22:36:00Z,2016-03-23T08:41:00Z,606,0,100
6962181067,2016-03-24,11205807443,2016-03-23T23:14:00Z,2016-03-24T07:46:00Z,511,2,99.61013645224172
6962181067,2016-03-25,11215431797,2016-03-24T23:53:00Z,2016-03-25T08:47:00Z,532,3,99.4392523364486
6962181067,2016-03-26,11223467263,2016-03-26T00:26:00Z,2016-03-26T08:32:00Z,485,2,99.58932238193019
6962181067,2016-03-27,11230887030,2016-03-27T00:01:00Z,2016-03-27T08:10:00Z,488,2,99.59183673469387
6962181067,2016-03-28,11238364151,2016-03-27T22:58:00Z,2016-03-28T06:41:00Z,461,3,99.35344827586206
6962181067,2016-03-28,11239691906,2016-03-28T07:01:00Z,2016-03-28T08:28:00Z,88,0,100
6962181067,2016-03-29,11248518835,2016-03-28T23:12:00Z,2016-03-29T06:38:00Z,446,1,99.77628635346755
6962181067,2016-03-30,11258188884,2016-03-30T00:03:00Z,2016-03-30T06:48:00Z,405,1,99.75369458128078
6962181067,2016-03-31,11267627657,2016-03-30T23:34:30Z,2016-03-31T06:48:30Z,435,0,100
6962181067,2016-03-31,11269429104,2016-03-31T07:42:30Z,2016-03-31T09:36:30Z,113,2,98.26086956521739
6962181067,2016-04-01,11278333511,2016-03-31T23:55:30Z,2016-04-01T08:51:30Z,537,0,100
6962181067,2016-04-02,11284936990,2016-04-02T01:14:00Z,2016-04-02T08:08:00Z,414,1,99.75903614457832
6962181067,2016-04-03,11292937308,2016-04-03T00:25:00Z,2016-04-03T08:40:00Z,491,5,98.99193548387096
6962181067,2016-04-04,11300535788,2016-04-03T22:48:00Z,2016-04-04T06:38:00Z,467,4,99.15074309978769
6962181067,2016-04-05,11310735495,2016-04-05T00:05:00Z,2016-04-05T05:59:00Z,347,8,97.74647887323944
6962181067,2016-04-06,11321297696,2016-04-05T23:09:00Z,2016-04-06T08:07:00Z,537,2,99.62894248608535
6962181067,2016-04-07,11329502030,2016-04-06T23:46:00Z,2016-04-07T06:48:00Z,423,0,100
6962181067,2016-04-08,11338903255,2016-04-07T23:39:00Z,2016-04-08T06:42:00Z,424,0,100
6962181067,2016-04-09,11346364066,2016-04-09T00:53:00Z,2016-04-09T07:04:00Z,371,1,99.73118279569893
6962181067,2016-04-09,11347105614,2016-04-09T07:06:00Z,2016-04-09T08:28:00Z,80,3,96.3855421686747
6962181067,2016-04-10,11354781858,2016-04-10T01:22:30Z,2016-04-10T08:23:30Z,422,0,100
6962181067,2016-04-11,11363188395,2016-04-10T23:53:30Z,2016-04-11T06:45:30Z,413,0,100
6962181067,2016-04-12,11372617693,2016-04-12T00:23:30Z,2016-04-12T06:49:30Z,384,3,99.2248062015504
7007744171,2016-03-14,11125339727,2016-03-14T14:07:30Z,2016-03-14T15:34:30Z,88,0,100
7007744171,2016-03-24,11211182914,2016-03-24T13:23:00Z,2016-03-24T14:29:00Z,67,0,100
7007744171,2016-03-26,11260808655,2016-03-26T14:14:30Z,2016-03-26T15:17:30Z,63,1,98.4375
7007744171,2016-03-30,11265555924,2016-03-30T12:46:00Z,2016-03-30T13:49:00Z,64,0,100
7007744171,2016-04-02,11290942631,2016-04-02T20:49:00Z,2016-04-02T21:57:00Z,67,2,97.10144927536231
7007744171,2016-04-03,11297367581,2016-04-03T13:00:30Z,2016-04-03T14:12:30Z,73,0,100
7007744171,2016-04-05,11317105510,2016-04-05T12:57:00Z,2016-04-05T14:06:00Z,70,0,100
7007744171,2016-04-07,11336563519,2016-04-07T12:30:00Z,2016-04-07T13:35:00Z,66,0,100
7086361926,2016-03-12,11104156370,2016-03-12T02:58:30Z,2016-03-12T04:32:30Z,94,1,98.94736842105263
7086361926,2016-03-12,11107972992,2016-03-12T04:34:00Z,2016-03-12T12:25:00Z,472,0,100
7086361926,2016-03-14,11122241448,2016-03-13T23:37:00Z,2016-03-14T06:32:00Z,414,2,99.51923076923077
7086361926,2016-03-15,11131504825,2016-03-14T23:25:30Z,2016-03-15T06:38:30Z,432,2,99.53917050691244
7086361926,2016-03-16,11138546268,2016-03-16T00:13:30Z,2016-03-16T06:23:30Z,370,1,99.73045822102425
7086361926,2016-03-17,11151091572,2016-03-16T23:19:30Z,2016-03-17T06:54:30Z,455,1,99.78070175438597
7086361926,2016-03-20,11225050781,2016-03-20T00:51:30Z,2016-03-20T08:36:30Z,466,0,100
7086361926,2016-03-21,11225050783,2016-03-21T00:57:00Z,2016-03-21T09:51:00Z,534,1,99.81308411214953
7086361926,2016-03-23,11225050784,2016-03-23T00:59:00Z,2016-03-23T08:37:00Z,453,6,98.69281045751634
7086361926,2016-03-25,11225050785,2016-03-25T06:57:30Z,2016-03-25T11:44:30Z,286,2,99.30555555555556
7086361926,2016-03-26,11225050786,2016-03-26T02:44:00Z,2016-03-26T08:12:00Z,327,2,99.3920972644377
7086361926,2016-03-27,11236242567,2016-03-27T21:21:00Z,2016-03-27T22:29:00Z,68,1,98.55072463768117
7086361926,2016-03-29,11250983719,2016-03-28T20:02:00Z,2016-03-29T06:43:00Z,640,2,99.68847352024922
7086361926,2016-03-30,11260019213,2016-03-29T22:02:00Z,2016-03-30T06:24:00Z,495,8,98.40954274353876
7086361926,2016-03-30,11266053163,2016-03-30T18:21:00Z,2016-03-30T21:15:00Z,172,3,98.28571428571429
7086361926,2016-03-31,11267627992,2016-03-30T22:22:00Z,2016-03-31T03:38:00Z,313,4,98.73817034700315
7086361926,2016-03-31,11271068586,2016-03-31T03:49:00Z,2016-03-31T10:28:00Z,396,4,99
7086361926,2016-04-01,11279040152,2016-03-31T23:17:00Z,2016-04-01T06:43:00Z,443,4,99.10514541387025
7086361926,2016-04-02,11290643186,2016-04-01T23:23:00Z,2016-04-02T09:25:00Z,600,3,99.50248756218906
7086361926,2016-04-06,11322363330,2016-04-05T22:29:00Z,2016-04-06T06:42:00Z,494,0,100
7086361926,2016-04-07,11332035401,2016-04-06T22:54:00Z,2016-04-07T06:45:00Z,471,1,99.78813559322035
